source	target	weight	type	network_type
Insecta	Colossoma macropomum	0.0		Acute
Insecta	Cyprinus carpio	0.0		Acute
Insecta	Danio rerio	0.0		Acute
Insecta	Dicentrarchus	0.0		Acute
Insecta	Dicentrarchus labrax	0.0		Acute
Insecta	Gadus morhua	0.0		Acute
Insecta	Gambusia holbrooki	0.0		Acute
Insecta	Ictalurus punctatus	0.0		Acute
Insecta	Labeo rohita	0.0		Acute
Insecta	Lateolabrax japonicus	0.0		Acute
Insecta	Lates calcarifer	0.0		Acute
Insecta	Lepomis macrochirus	0.0		Acute
Insecta	Lithobates catesbeianus	0.0		Acute
Insecta	Micropterus salmoides	0.0		Acute
Insecta	Monopterus albus	0.0		Acute
Insecta	Mylopharyngodon piceus	0.0		Acute
Insecta	Oncorhynchus aguabonita	0.0		Acute
Insecta	Oncorhynchus gorbuscha	0.0		Acute
Insecta	Oncorhynchus mykiss	0.0		Acute
Insecta	Oncorhynchus tshawytscha	0.0		Acute
Insecta	Oreochromis niloticus	0.0		Acute
Insecta	Palaemon elegans	0.0		Acute
Insecta	Pangasianodon hypophthalmus	0.0		Acute
Insecta	Pangasius pangasius	0.0		Acute
Insecta	Pimephales promelas	0.0		Acute
Insecta	Poecilia reticulata	0.0		Acute
Insecta	Procambarus clarkii	0.0		Acute
Insecta	Rhamdia quelen	0.0		Acute
Insecta	Salmo macrostigma	0.0		Acute
Insecta	Salmo salar	0.0		Acute
Insecta	Salmo trutta	0.0		Acute
Insecta	Sparus aurata	0.0		Acute
Insecta	Trachinotus ovatus	0.0		Acute
Insecta	Trichopodus pectoralis	0.0		Acute
Ischnura elegans	Anguilla anguilla	0.0		Acute
Ischnura elegans	Astacus leptodactylus	0.0		Acute
Ischnura elegans	Carassius auratus	0.0		Acute
Ischnura elegans	Carassius carassius	0.0		Acute
Ischnura elegans	Cyprinus carpio	0.0		Acute
Ischnura elegans	Oncorhynchus mykiss	0.0		Acute
Ischnura elegans	Salmo salar	0.0		Acute
Ischnura elegans	Salmo trutta	0.0		Acute
Isochrysis galbana	Artemia franciscana	0.0		Acute
Isochrysis galbana	Artemia salina	0.0		Acute
Keratella quadrata	Oreochromis niloticus	0.0		Acute
Labeo rohita	Channa striata	0.0		Acute
Lemna minor	Ctenopharyngodon idella	0.0		Acute
Lepomis cyanellus	Micropterus salmoides	0.0		Acute
Lepomis gibbosus	Anguilla anguilla	0.0		Acute
Lepomis gibbosus	Micropterus salmoides	0.0		Acute
Lepomis gibbosus	Oncorhynchus mykiss	0.0		Acute
Lepomis gibbosus	Salmo salar	0.0		Acute
Lepomis gibbosus	Salmo trutta	0.0		Acute
Lepomis macrochirus	Ictalurus punctatus	0.0		Acute
Lepomis macrochirus	Micropterus salmoides	0.0		Acute
Lepomis macrochirus	Salmo trutta	0.0		Acute
Leptoceridae	Anguilla anguilla	0.0		Acute
Leptoceridae	Salmo salar	0.0		Acute
Leptoceridae	Salmo trutta	0.0		Acute
Leptocheirus plumulosus	Lepomis macrochirus	0.0		Acute
Leptodora kindtii	Anguilla anguilla	0.0		Acute
Leptodora kindtii	Gadus morhua	0.0		Acute
Leptodora kindtii	Pimephales promelas	0.0		Acute
Leptophlebiidae	Anguilla anguilla	0.0		Acute
Leptophlebiidae	Salmo salar	0.0		Acute
Leptophlebiidae	Salmo trutta	0.0		Acute
Leucaspius delineatus	Anguilla anguilla	0.0		Acute
Leucaspius delineatus	Cyprinus carpio	0.0		Acute
Leucaspius delineatus	Micropterus salmoides	0.0		Acute
Leucaspius delineatus	Oncorhynchus mykiss	0.0		Acute
Leucaspius delineatus	Salmo salar	0.0		Acute
Leucaspius delineatus	Salmo trutta	0.0		Acute
Leuciscus leuciscus	Anguilla anguilla	0.0		Acute
Leuciscus leuciscus	Micropterus salmoides	0.0		Acute
Leuciscus leuciscus	Oncorhynchus mykiss	0.0		Acute
Leuciscus leuciscus	Salmo salar	0.0		Acute
Leuciscus leuciscus	Salmo trutta	0.0		Acute
Limnodrilus hoffmeisteri	Danio rerio	0.0		Acute
Lithobates catesbeianus	Lepomis macrochirus	0.0		Acute
Lithobates pipiens	Lithobates catesbeianus	0.0		Acute
Lithognathus mormyrus	Seriola dumerili	0.0		Acute
Lolium perenne	Ctenopharyngodon idella	0.0		Acute
Lumbricus terrestris	Lepomis macrochirus	0.0		Acute
Luxilus cornutus	Oncorhynchus mykiss	0.0		Acute
Lymnaea stagnalis	Salmo trutta	0.0		Acute
Macoma balthica	Gadus morhua	0.0		Acute
Macrobrachium rosenbergii	Lates calcarifer	0.0		Acute
Melanogrammus aeglefinus	Gadus morhua	0.0		Acute
Melanoides tuberculata	Mylopharyngodon piceus	0.0		Acute
Menidia beryllina	Micropterus salmoides	0.0		Acute
Mesocyclops leuckarti	Lepomis macrochirus	0.0		Acute
Mesocyclops leuckarti	Oreochromis niloticus	0.0		Acute
Micropterus dolomieu	Micropterus salmoides	0.0		Acute
Micropterus salmoides	Anguilla anguilla	0.0		Acute
Micropterus salmoides	Oncorhynchus mykiss	0.0		Acute
Micropterus salmoides	Salmo salar	0.0		Acute
Micropterus salmoides	Salmo trutta	0.0		Acute
Molanna angustata	Micropterus salmoides	0.0		Acute
Mollusca	Acipenser baerii	0.0		Acute
Mollusca	Acipenser ruthenus	0.0		Acute
Mollusca	Anguilla anguilla	0.0		Acute
Mollusca	Carassius auratus	0.0		Acute
Mollusca	Channa striata	0.0		Acute
Mollusca	Chimaera monstrosa	0.0		Acute
Mollusca	Clarias gariepinus	0.0		Acute
Mollusca	Cyprinus carpio	0.0		Acute
Mollusca	Epinephelus coioides	0.0		Acute
Mollusca	Epinephelus flavocaeruleus	0.0		Acute
Mollusca	Epinephelus malabaricus	0.0		Acute
Mollusca	Gadus morhua	0.0		Acute
Mollusca	Homarus americanus	0.0		Acute
Mollusca	Ictalurus punctatus	0.0		Acute
Mollusca	Lateolabrax japonicus	0.0		Acute
Mollusca	Lates calcarifer	0.0		Acute
Mollusca	Lepomis macrochirus	0.0		Acute
Mollusca	Micropterus salmoides	0.0		Acute
Mollusca	Monopterus albus	0.0		Acute
Mollusca	Mylopharyngodon piceus	0.0		Acute
Mollusca	Oncorhynchus gorbuscha	0.0		Acute
Mollusca	Oncorhynchus mykiss	0.0		Acute
Mollusca	Oncorhynchus tshawytscha	0.0		Acute
Mollusca	Pagrus auratus	0.0		Acute
Mollusca	Pangasius pangasius	0.0		Acute
Mollusca	Paralichthys olivaceus	0.0		Acute
Mollusca	Penaeus monodon	0.0		Acute
Mollusca	Pimephales promelas	0.0		Acute
Mollusca	Procambarus clarkii	0.0		Acute
Mollusca	Rhamdia quelen	0.0		Acute
Mollusca	Salmo trutta	0.0		Acute
Mollusca	Seriola dumerili	0.0		Acute
Mollusca	Sparus aurata	0.0		Acute
Mollusca	Trachinotus ovatus	0.0		Acute
Mollusca	Trichopodus pectoralis	0.0		Acute
Morone americana	Lepomis macrochirus	0.0		Acute
Morone chrysops	Ictalurus punctatus	0.0		Acute
Mugil cephalus	Micropterus salmoides	0.0		Acute
Musculium transversum	Carassius carassius	0.0		Acute
Musculium transversum	Micropterus salmoides	0.0		Acute
Mya arenaria	Gadus morhua	0.0		Acute
Myriophyllum spicatum	Ctenopharyngodon idella	0.0		Acute
Mysida	Anguilla anguilla	0.0		Acute
Mysida	Chimaera monstrosa	0.0		Acute
Mysida	Gadus morhua	0.0		Acute
Mysida	Micropterus salmoides	0.0		Acute
Mysida	Oncorhynchus gorbuscha	0.0		Acute
Mysida	Oncorhynchus tshawytscha	0.0		Acute
Mysida	Palaemon elegans	0.0		Acute
Mysidae	Dicentrarchus	0.0		Acute
Mysidae	Gadus morhua	0.0		Acute
Mysidae	Lateolabrax japonicus	0.0		Acute
Mysidae	Pagrus auratus	0.0		Acute
Mysidae	Pandalus borealis	0.0		Acute
Mysidae	Paralichthys olivaceus	0.0		Acute
Mysidae	Salmo trutta	0.0		Acute
Mysidae	Sparus aurata	0.0		Acute
Mytilus edulis	Anguilla anguilla	0.0		Acute
Mytilus edulis	Gadus morhua	0.0		Acute
Mytilus edulis	Homarus americanus	0.0		Acute
Mytilus edulis	Salmo trutta	0.0		Acute
Mytilus galloprovincialis	Sparus aurata	0.0		Acute
Nematoda	Anguilla anguilla	0.0		Acute
Nematoda	Dicentrarchus	0.0		Acute
Nematoda	Gadus morhua	0.0		Acute
Neocaridina denticulata	Micropterus salmoides	0.0		Acute
Neomysis integer	Anguilla anguilla	0.0		Acute
Notemigonus crysoleucas	Micropterus salmoides	0.0		Acute
Notonecta maculata	Anguilla anguilla	0.0		Acute
Notonecta maculata	Carassius auratus	0.0		Acute
Notonecta maculata	Carassius carassius	0.0		Acute
Notonecta maculata	Cyprinus carpio	0.0		Acute
Notonecta maculata	Salmo trutta	0.0		Acute
Notropis hudsonius	Oncorhynchus mykiss	0.0		Acute
Notropis hudsonius	Oncorhynchus tshawytscha	0.0		Acute
Notropis hudsonius	Salmo trutta	0.0		Acute
Odonata	Anguilla anguilla	0.0		Acute
Odonata	Clarias gariepinus	0.0		Acute
Odonata	Ictalurus punctatus	0.0		Acute
Odonata	Lates calcarifer	0.0		Acute
Odonata	Procambarus clarkii	0.0		Acute
Odonata	Rhamdia quelen	0.0		Acute
Oithona similis	Pandalus borealis	0.0		Acute
Oncorhynchus aguabonita	Oncorhynchus mykiss	0.0		Acute
Oncorhynchus aguabonita	Salmo trutta	0.0		Acute
Oncorhynchus clarkii	Oncorhynchus mykiss	0.0		Acute
Oncorhynchus gorbuscha	Oncorhynchus mykiss	0.0		Acute
Oncorhynchus keta	Oncorhynchus mykiss	0.0		Acute
Oncorhynchus keta	Oncorhynchus tshawytscha	0.0		Acute
Oncorhynchus kisutch	Ictalurus punctatus	0.0		Acute
Oncorhynchus kisutch	Oncorhynchus mykiss	0.0		Acute
Oncorhynchus kisutch	Oncorhynchus tshawytscha	0.0		Acute
Oncorhynchus mykiss	Anguilla anguilla	0.0		Acute
Oncorhynchus mykiss	Ictalurus punctatus	0.0		Acute
Oncorhynchus mykiss	Micropterus salmoides	0.0		Acute
Oncorhynchus mykiss	Oncorhynchus aguabonita	0.0		Acute
Oncorhynchus mykiss	Oncorhynchus tshawytscha	0.0		Acute
Oncorhynchus mykiss	Salmo salar	0.0		Acute
Oncorhynchus mykiss	Salmo trutta	0.0		Acute
Oncorhynchus nerka	Ictalurus punctatus	0.0		Acute
Oncorhynchus nerka	Oncorhynchus mykiss	0.0		Acute
Oncorhynchus tshawytscha	Ictalurus punctatus	0.0		Acute
Oncorhynchus tshawytscha	Micropterus salmoides	0.0		Acute
Oncorhynchus tshawytscha	Oncorhynchus mykiss	0.0		Acute
Oreochromis mossambicus	Clarias gariepinus	0.0		Acute
Oreochromis mossambicus	Micropterus salmoides	0.0		Acute
Oreochromis niloticus	Clarias gariepinus	0.0		Acute
Osmerus mordax	Micropterus salmoides	0.0		Acute
Osmerus mordax	Oncorhynchus mykiss	0.0		Acute
Osmerus mordax	Oncorhynchus tshawytscha	0.0		Acute
Osmerus mordax	Salmo trutta	0.0		Acute
Osteichthyes	Seriola dumerili	0.0		Acute
Osteichthyes	Seriola zonata	0.0		Acute
Ostracoda	Acipenser baerii	0.0		Acute
Ostracoda	Anguilla anguilla	0.0		Acute
Ostracoda	Carassius auratus	0.0		Acute
Ostracoda	Danio rerio	0.0		Acute
Ostracoda	Gadus morhua	0.0		Acute
Ostracoda	Ictalurus punctatus	0.0		Acute
Ostracoda	Lateolabrax japonicus	0.0		Acute
Ostracoda	Oncorhynchus gorbuscha	0.0		Acute
Ostracoda	Palaemon elegans	0.0		Acute
Ostracoda	Pandalus borealis	0.0		Acute
Ostracoda	Pimephales promelas	0.0		Acute
Ostracoda	Poecilia reticulata	0.0		Acute
Ostracoda	Salmo salar	0.0		Acute
Ostracoda	Salmo trutta	0.0		Acute
Ostracoda	Sparus aurata	0.0		Acute
Ostracoda	Trachinotus ovatus	0.0		Acute
Pacifastacus leniusculus	Anguilla anguilla	0.0		Acute
Pacifastacus leniusculus	Carassius auratus	0.0		Acute
Pacifastacus leniusculus	Carassius carassius	0.0		Acute
Pacifastacus leniusculus	Cyprinus carpio	0.0		Acute
Pacifastacus leniusculus	Ictalurus punctatus	0.0		Acute
Pacifastacus leniusculus	Micropterus salmoides	0.0		Acute
Pacifastacus leniusculus	Oncorhynchus mykiss	0.0		Acute
Pacifastacus leniusculus	Salmo salar	0.0		Acute
Pacifastacus leniusculus	Salmo trutta	0.0		Acute
Palaemon adspersus	Palaemon elegans	0.0		Acute
Palaemon serratus	Anguilla anguilla	0.0		Acute
Palaemon serratus	Palaemon elegans	0.0		Acute
Palaemon serratus	Salmo salar	0.0		Acute
Palaemon serratus	Salmo trutta	0.0		Acute
Palaemonetes argentinus	Rhamdia quelen	0.0		Acute
Pandalus montagui	Anguilla anguilla	0.0		Acute
Pandalus montagui	Gadus morhua	0.0		Acute
Pandalus montagui	Pandalus borealis	0.0		Acute
Paracalanus parvus	Gadus morhua	0.0		Acute
Paracalanus parvus	Lateolabrax japonicus	0.0		Acute
Paracalanus parvus	Pandalus montagui	0.0		Acute
Paracalanus parvus	Salmo trutta	0.0		Acute
Paracalliope fluviatilis	Salmo trutta	0.0		Acute
Paracentrotus lividus	Gadus morhua	0.0		Acute
Paratya australiensis	Oncorhynchus mykiss	0.0		Acute
Parophrys vetulus	Oncorhynchus tshawytscha	0.0		Acute
Penaeus chinensis	Lateolabrax japonicus	0.0		Acute
Penaeus semisulcatus	Lates calcarifer	0.0		Acute
Peprilus triacanthus	Gadus morhua	0.0		Acute
Perca flavescens	Micropterus salmoides	0.0		Acute
Perca flavescens	Oncorhynchus mykiss	0.0		Acute
Perca flavescens	Oncorhynchus tshawytscha	0.0		Acute
Perca fluviatilis	Anguilla anguilla	0.0		Acute
Perca fluviatilis	Micropterus salmoides	0.0		Acute
Perca fluviatilis	Oncorhynchus mykiss	0.0		Acute
Perca fluviatilis	Salmo salar	0.0		Acute
Perca fluviatilis	Salmo trutta	0.0		Acute
Perca fluviatilis	Seriola lalandi	0.0		Acute
Phoxinus phoxinus	Anguilla anguilla	0.0		Acute
Phoxinus phoxinus	Micropterus salmoides	0.0		Acute
Phoxinus phoxinus	Oncorhynchus mykiss	0.0		Acute
Phoxinus phoxinus	Salmo salar	0.0		Acute
Phoxinus phoxinus	Salmo trutta	0.0		Acute
Physa fontinalis	Carassius carassius	0.0		Acute
Physa fontinalis	Salmo trutta	0.0		Acute
Physella acuta	Cyprinus carpio	0.0		Acute
Physella acuta	Procambarus clarkii	0.0		Acute
Pimephales notatus	Micropterus salmoides	0.0		Acute
Pimephales promelas	Ictalurus punctatus	0.0		Acute
Pimephales promelas	Micropterus salmoides	0.0		Acute
Pimephales promelas	Oncorhynchus mykiss	0.0		Acute
Planorbis planorbis	Anguilla anguilla	0.0		Acute
Planorbis planorbis	Carassius carassius	0.0		Acute
Planorbis planorbis	Salmo trutta	0.0		Acute
Plantae	Anguilla anguilla	0.0		Acute
Plantae	Carassius auratus	0.0		Acute
Plantae	Carassius carassius	0.0		Acute
Plantae	Channa striata	0.0		Acute
Plantae	Cirrhinus cirrhosus	0.0		Acute
Plantae	Clarias gariepinus	0.0		Acute
Plantae	Colossoma macropomum	0.0		Acute
Plantae	Ctenopharyngodon idella	0.0		Acute
Plantae	Cyprinus carpio	0.0		Acute
Plantae	Danio rerio	0.0		Acute
Plantae	Gadus morhua	0.0		Acute
Plantae	Gambusia holbrooki	0.0		Acute
Plantae	Homarus americanus	0.0		Acute
Plantae	Ictalurus punctatus	0.0		Acute
Plantae	Labeo rohita	0.0		Acute
Plantae	Lates calcarifer	0.0		Acute
Plantae	Lepomis macrochirus	0.0		Acute
Plantae	Magallana gigas	0.0		Acute
Plantae	Micropterus salmoides	0.0		Acute
Plantae	Monopterus albus	0.0		Acute
Plantae	Mylopharyngodon piceus	0.0		Acute
Plantae	Oncorhynchus mykiss	0.0		Acute
Plantae	Oreochromis niloticus	0.0		Acute
Plantae	Palaemon elegans	0.0		Acute
Plantae	Pandalus borealis	0.0		Acute
Plantae	Pangasianodon hypophthalmus	0.0		Acute
Plantae	Pangasius pangasius	0.0		Acute
Plantae	Paracentrotus lividus	0.0		Acute
Plantae	Perna canaliculus	0.0		Acute
Plantae	Piaractus mesopotamicus	0.0		Acute
Plantae	Pimephales promelas	0.0		Acute
Plantae	Procambarus clarkii	0.0		Acute
Plantae	Rhamdia quelen	0.0		Acute
Plantae	Salmo trutta	0.0		Acute
Plantae	Sparus aurata	0.0		Acute
Plantae	Trichopodus pectoralis	0.0		Acute
Plecoptera	Acipenser baerii	0.0		Acute
Plecoptera	Anguilla anguilla	0.0		Acute
Plecoptera	Lepomis macrochirus	0.0		Acute
Plecoptera	Oncorhynchus mykiss	0.0		Acute
Plecoptera	Pimephales promelas	0.0		Acute
Plecoptera	Salmo salar	0.0		Acute
Plecoptera	Salmo trutta	0.0		Acute
Pleurobrachia pileus	Gadus morhua	0.0		Acute
Poecilia reticulata	Micropterus salmoides	0.0		Acute
Poecilia reticulata	Monopterus albus	0.0		Acute
Poecilia reticulata	Rhamdia quelen	0.0		Acute
Pomacea canaliculata	Cyprinus carpio	0.0		Acute
Pomatoschistus microps	Anguilla anguilla	0.0		Acute
Pomoxis nigromaculatus	Micropterus salmoides	0.0		Acute
Portunus pelagicus	Pagrus auratus	0.0		Acute
Potamogeton perfoliatus	Ctenopharyngodon idella	0.0		Acute
Potamopyrgus antipodarum	Anguilla anguilla	0.0		Acute
Potamopyrgus antipodarum	Carassius carassius	0.0		Acute
Potamopyrgus antipodarum	Oncorhynchus tshawytscha	0.0		Acute
Potamopyrgus antipodarum	Salmo trutta	0.0		Acute
Procambarus clarkii	Anguilla anguilla	0.0		Acute
Procambarus clarkii	Cyprinus carpio	0.0		Acute
Procambarus clarkii	Micropterus salmoides	0.0		Acute
Pseudacris regilla	Lithobates catesbeianus	0.0		Acute
Pseudocalanus elongatus	Gadus morhua	0.0		Acute
Pseudocalanus elongatus	Pandalus montagui	0.0		Acute
Pseudocalanus elongatus	Salmo trutta	0.0		Acute
Pseudorasbora parva	Anguilla anguilla	0.0		Acute
Pseudorasbora parva	Cyprinus carpio	0.0		Acute
Pseudorasbora parva	Micropterus salmoides	0.0		Acute
Pseudorasbora parva	Oncorhynchus mykiss	0.0		Acute
Pseudorasbora parva	Salmo salar	0.0		Acute
Pseudorasbora parva	Salmo trutta	0.0		Acute
Pteronarcys californica	Oncorhynchus mykiss	0.0		Acute
Pungitius pungitius	Anguilla anguilla	0.0		Acute
Pungitius pungitius	Salmo salar	0.0		Acute
Pungitius pungitius	Salmo trutta	0.0		Acute
Pycnocentria evecta	Salmo trutta	0.0		Acute
RID00023	Hypophthalmichthys nobilis	0.4031945214871735	Not Sensitive	Acute
RID00023	Lepomis macrochirus	0.3301985246945919	Not Sensitive	Acute
RID00023	Macrobrachium rosenbergii	1.14	Not Sensitive	Acute
RID00023	Micropterus dolomieu	0.08352364934555961	Not Sensitive	Acute
RID00023	Micropterus salmoides	0.1432815410302388	Not Sensitive	Acute
RID00023	Oncorhynchus kisutch	0.8679154745075693	Not Sensitive	Acute
RID00023	Oncorhynchus mykiss	0.4667624043056508	Not Sensitive	Acute
RID00023	Oncorhynchus tshawytscha	0.6277107997950828	Not Sensitive	Acute
RID00023	Oreochromis niloticus	0.4902234160962969	Not Sensitive	Acute
RID00023	Penaeus semisulcatus	3.2	Not Sensitive	Acute
RID00023	Pimephales promelas	0.1549193338482966	Not Sensitive	Acute
RID00023	Salmo salar	0.8595177109358003	Not Sensitive	Acute
RID00023	Salmo trutta	0.5511951371380494	Not Sensitive	Acute
RID00023	Salvelinus fontinalis	0.5942924405973999	Not Sensitive	Acute
RID00023	Salvelinus namaycush	0.4774934554525329	Not Sensitive	Acute
RID00053	Artemia salina	1.0	Not Sensitive	Acute
RID00053	Carassius auratus	0.7460692055422099	Not Sensitive	Acute
RID00053	Ceratophyllum demersum	0.526480768879548	Not Sensitive	Acute
RID00053	Chlorella vulgaris	3.777777451044442	Not Sensitive	Acute
RID00053	Cloeon dipterum	1.8	Not Sensitive	Acute
RID00053	Cyprinus carpio	0.0777817459305202	Not Sensitive	Acute
RID00053	Daphnia magna	0.11349164129140821	Not Sensitive	Acute
RID00053	Daphnia pulex	7.800000000000002	Not Sensitive	Acute
RID00053	Dreissena polymorpha	0.0009699999999998999	Sensitive	Acute
RID00053	Elodea canadensis	0.621478863982393	Not Sensitive	Acute
RID00053	Galaxias maculatus	0.015495489414777906	Not Sensitive	Acute
RID00053	Gasterosteus aculeatus	0.04024948239500001	Not Sensitive	Acute
RID00053	Hyalella azteca	0.07509354166637762	Not Sensitive	Acute
RID00053	Lepomis macrochirus	0.08754878284877161	Not Sensitive	Acute
RID00053	Mollusca	0.1104818989699217	Not Sensitive	Acute
RID00053	Mugil cephalus	0.03200000000000001	Not Sensitive	Acute
RID00053	Mya arenaria	1.0	Not Sensitive	Acute
RID00053	Myriophyllum spicatum	0.5370053595419231	Not Sensitive	Acute
RID00053	Mytilus edulis	0.22830782351903753	Not Sensitive	Acute
RID00053	Oncorhynchus mykiss	0.03748053154891829	Not Sensitive	Acute
RID00053	Oreochromis niloticus	0.10954451150103321	Not Sensitive	Acute
RID00053	Paracentrotus lividus	0.006979781230329802	Sensitive	Acute
RID00053	Paratya australiensis	0.013206059215375304	Not Sensitive	Acute
RID00053	Physella acuta	36.99999999999999	Not Sensitive	Acute
RID00053	Pimephales promelas	0.022749505489130895	Not Sensitive	Acute
RID00053	Raphidocelis subcapitata	0.027230731694798897	Not Sensitive	Acute
RID00053	Saccharina latissima	2.65914	Not Sensitive	Acute
RID00053	Scenedesmus quadricauda	0.055	Not Sensitive	Acute
RID00080	Acartia clausi	15.846584865285125	Not Sensitive	Acute
RID00080	Acartia tonsa	0.854804188356251	Sensitive	Acute
RID00080	Algae	0.132460598083276	Sensitive	Acute
RID00080	Ameiurus melas	16.75110021809699	Not Sensitive	Acute
RID00080	Ankistrodesmus falcatus	0.05183204205685099	Sensitive	Acute
RID00080	Artemia franciscana	316.34649785385665	Not Sensitive	Acute
RID00080	Artemia salina	47.600598092526496	Not Sensitive	Acute
RID00080	Asellus aquaticus	20.86852672215466	Not Sensitive	Acute
RID00080	Bacillariophyceae	0.2375256524852778	Sensitive	Acute
RID00080	Bacillariophyta	0.1899401387449764	Sensitive	Acute
RID00080	Brachionus calyciflorus	17.530772943598347	Not Sensitive	Acute
RID00080	Carassius auratus	47.635755141713695	Not Sensitive	Acute
RID00080	Carassius carassius	87.17797887081349	Not Sensitive	Acute
RID00080	Carcinus maenas	10.000000000000002	Not Sensitive	Acute
RID00080	Cerastoderma edule	100.00000000000004	Not Sensitive	Acute
RID00080	Ceratophyllum demersum	0.022	Sensitive	Acute
RID00080	Ceriodaphnia reticulata	7.86	Not Sensitive	Acute
RID00080	Chironomus riparius	4.347413023856832	Not Sensitive	Acute
RID00080	Chironomus tentans	9.476274441075173	Not Sensitive	Acute
RID00080	Chlamydomonas reinhardtii	0.1454553657005268	Sensitive	Acute
RID00080	Chlorella vulgaris	0.11739050274313259	Sensitive	Acute
RID00080	Chlorophyta	0.06954229669090049	Sensitive	Acute
RID00080	Ctenopharyngodon idella	36.99999999999999	Not Sensitive	Acute
RID00080	Cyprinus carpio	15.751327117945578	Not Sensitive	Acute
RID00080	Daphnia magna	34.993665433410335	Not Sensitive	Acute
RID00080	Daphnia pulex	11.029033884723601	Not Sensitive	Acute
RID00080	Elodea canadensis	0.0824968684972923	Sensitive	Acute
RID00080	Eurytemora affinis	1.210199095846498	Sensitive	Acute
RID00080	Galaxias maculatus	0.3400000000000001	Sensitive	Acute
RID00080	Gammarus fasciatus	5.700000000000001	Not Sensitive	Acute
RID00080	Gammarus fossarum	6.7082039324993685	Not Sensitive	Acute
RID00080	Gammarus pulex	9.577406358221754	Not Sensitive	Acute
RID00080	Glossiphonia complanata	6.299999999999999	Not Sensitive	Acute
RID00080	Hyalella azteca	7.018231316976809	Not Sensitive	Acute
RID00080	Hydrilla verticillata	0.183511279574019	Sensitive	Acute
RID00080	Isochrysis galbana	0.058104136009992986	Sensitive	Acute
RID00080	Lemna minor	0.7795948209467043	Sensitive	Acute
RID00080	Lepomis macrochirus	31.245514459201555	Not Sensitive	Acute
RID00080	Lithobates catesbeianus	5.647622238847331	Not Sensitive	Acute
RID00080	Lithobates pipiens	22.57043841672372	Not Sensitive	Acute
RID00080	Lumbricus terrestris	925.8999999999996	Not Sensitive	Acute
RID00080	Myriophyllum spicatum	0.089304139260031	Sensitive	Acute
RID00080	Mytilus galloprovincialis	4.4297855478566905	Not Sensitive	Acute
RID00080	Neomysis integer	0.048	Sensitive	Acute
RID00080	Oncorhynchus kisutch	30.561955532549145	Not Sensitive	Acute
RID00080	Oncorhynchus mykiss	371.4516825440974	Not Sensitive	Acute
RID00080	Oncorhynchus tshawytscha	32.663710266806	Not Sensitive	Acute
RID00080	Oreochromis niloticus	7.495040950399787	Not Sensitive	Acute
