id	predecessor_pubchemid	predecessor_casrn	predecessor_smiles	successor_smiles	successor_pubchemid	reaction_name	reaction_smiles	enzyme	biosystem	transformation	source
RID00266	CID:638678	CAS:24305-27-9	O=C1CC[C@H](N1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N)Cc1[nH]cnc1	NC(=O)[C@H]1NC(=O)CC1	444439	EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00266	CID:638678	CAS:24305-27-9	O=C1CC[C@H](N1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N)Cc1[nH]cnc1	O=C([C@@H](NC(=O)[C@H]1NC(=O)CC1)CC=2NC=NC2)[O-]		EAWAG_RULE_BT0430		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00266	CID:638678	CAS:24305-27-9	O=C1CC[C@H](N1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N)Cc1[nH]cnc1	N1[C@@H](CCC1)C(=O)N	111306	EAWAG_RULE_BT0430		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00128	CID:35802	CAS:31430-15-6	COC(=O)Nc1nc2c([nH]1)cc(cc2)C(=O)c1ccc(cc1)F	FC1=CC=C(C(=O)C2=CC=3NC(=NC3C=C2)NC(=O)O)C=C1	70222654	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C(=C(O)C=C6)O)CC=C(C)C		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C(=C6)O)CC=C(C)C		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C(=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C)O		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C(=C(O)C=C5)O)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C=C(O)C(=C5)O)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C(=C(O)C=C4)O)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C(=C4)O)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CCC(C)C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H]([C@@H](CC(C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C(C3([C@H]([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)C(=O)C5=C(O)C=C(O)C=C5)O)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0241		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3C([C@@H](CC(=C3)C)C4=C(O)C=C(O)C=C4)(C(=O)C5=C(O)C=C(O)C=C5)O)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0241		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00209	CID:5281667	CAS:75629-19-5	CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C	O1C=2C([C@@H]3[C@H](C(CC(=C3)C)(C4=C(O)C=C(O)C=C4)O)C(=O)C5=C(O)C=C(O)C=C5)=C(O)C=C(O)C2C(=O)C(=C1C6=C(O)C=C(O)C=C6)CC=C(C)C		EAWAG_RULE_BT0241		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00239	CID:5564	CAS:3380-34-5	Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl	ClC1=C(OC2=C(O)C=C(Cl)C=C2)C=CC=C1	17994679	EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00239	CID:5564	CAS:3380-34-5	Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl	ClC1=C(OC2=C(O)C=CC=C2)C=CC(Cl)=C1	11528970	EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00239	CID:5564	CAS:3380-34-5	Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl	C1=C(OC2=C(O)C=C(Cl)C=C2)C=CC(Cl)=C1	18807	EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00239	CID:5564	CAS:3380-34-5	Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl	ClC1=C(OC2=C(O)C=C(Cl)C(=C2)O)C=CC(Cl)=C1	85840590	EAWAG_RULE_BT0064		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00239	CID:5564	CAS:3380-34-5	Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl	C1(=C(C=CC(Cl)=C1)O)O	16496	EAWAG_RULE_BT0374_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00239	CID:5564	CAS:3380-34-5	Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl	ClC1=C([CH](=CC(Cl)=C1)O)O		EAWAG_RULE_BT0374_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00239	CID:5564	CAS:3380-34-5	Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl	C1(=C(C=CC(Cl)=C1)O)O	16496	EAWAG_RULE_BT0374_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00061	CID:168114	CAS:23513-15-7	CCCCCCC[C@@H](CC(=O)CCc1ccc(c(c1)OC)O)O	O=C(CCCCCCC)CC(=O)CCC1=CC(OC)=C(O)C=C1	14440537	EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00061	CID:168114	CAS:23513-15-7	CCCCCCC[C@@H](CC(=O)CCc1ccc(c(c1)OC)O)O	O[C@@H](CCCCCCC)CC(=O)CCC1=CC(=C(O)C=C1)O		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)[C@@H3])[C@H](C(O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)C)[C@@H]3O[C@@H](C[C@H](N(C)C)C3=O)C		EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)[C@@H3])[C@H](C(O[C@@H]([C@@](O)(C(=O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)C)[C@@H]3O[C@@H](C[C@H](N(C)C)[C@H]3O)C		EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H](C(=O)[C@](OC)(C2)C)[C@@H3])[C@H](C(O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)C)[C@@H]3O[C@@H](C[C@H](N(C)C)[C@H]3O)C		EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O=C1O[C@@H](C[C@H](N(C)C)[C@H]1O)C		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	C1([C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)[C@@H3])[C@H](C(O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)C)O		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O=C1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)[C@@H3])[C@H](C(O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)C	170454622	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	C1(O[C@@H](C[C@H](N(C)C)[C@H]1O)C)O	12309184	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O([C@@H]1[C@H](C(=O)[C@H](C(O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)C)[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C	56961959	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	C1(O[C@H]([C@H](O)[C@](OC)(C1)C)[C@@H3])O	443504	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O([C@@H]1[C@H](C([C@H](C(O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)O)C)[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O=C1O[C@H]([C@H](O)[C@](OC)(C1)C)[C@@H3]	89372150	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)C(C2)(C)O)[C@@H3])[C@H](C(O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)[C@@H3])C)C)C)[C@@H2]C)=O)C)C)[C@@H]3O[C@@H](C[C@H](N(C)C)[C@H]3O)C		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00167	CID:447043	CAS:83905-01-5	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O	O([C@H]([C@H]([C@H](O[C@@H]1O[C@H]([C@H](O)[C@](OC)(C1)C)[C@@H3])[C@H](C([O-])=O)C)C)[C@@](C[C@H](CN([C@@H]([C@H]([C@@](C([C@@H2]C)O)(O)C)O)C)C)[C@@H3])(O)C)[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C		EAWAG_RULE_BT0024_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00307	CID:72276	CAS:490-46-0	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O	O1[C@@H]([C@H](O)CC=2C1=CC(O)=CC2O)C(C=C(O)C([O-])=O)=CC=O		EAWAG_RULE_BT0008		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00307	CID:72276	CAS:490-46-0	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O	O1[C@@H](C(=O)CC=2C1=CC(O)=CC2O)C3=CC(O)=C(O)C=C3	117632664	EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00307	CID:72276	CAS:490-46-0	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O	OC=1C(C[C@H](C(C2=CC(O)=C(O)C=C2)O)O)=C(C=C(C1)O)O		EAWAG_RULE_BT0158_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00307	CID:72276	CAS:490-46-0	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O	O1[C@@H]([C@H](O)CC=2C1=CC(O)=CC2O)C(CC(=[OH])C([OH-])=O)=C		EAWAG_RULE_BT0351_PATTERN6		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00307	CID:72276	CAS:490-46-0	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O	C([O-])=O	283	EAWAG_RULE_BT0351_PATTERN6		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00307	CID:72276	CAS:490-46-0	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O	O1[C@@H]([C@H](O)CC=2C1=CC(O)=CC2O)C(=CC(O)=O)C=CC(O)=O		EAWAG_RULE_BT0254_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00244	CID:5853	CAS:52-68-6	COP(=O)(C(C(Cl)(Cl)Cl)O)OC	C(Cl)(Cl)C(P(OC)(OC)=O)O	99092	EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00220	CID:5321010	CAS:28957-04-2	C=C1[C@@H]2CC[C@@H]3[C@](C1=O)([C@@H]2O)[C@]1(O)OC[C@@]23[C@@H](O)CCC([C@H]2[C@@H]1O)(C)C	O1[C@@]2(O)[C@]34[C@H]([C@]5([C@H]([C@@H]2O)C(CC[C@@H]5O)(C)C)[C@@H2]1)CC[C@H](C3=O)C(C4=O)=C		EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00220	CID:5321010	CAS:28957-04-2	C=C1[C@@H]2CC[C@@H]3[C@](C1=O)([C@@H]2O)[C@]1(O)OC[C@@]23[C@@H](O)CCC([C@H]2[C@@H]1O)(C)C	O1[C@@]2(O)[C@]34[C@H]([C@]5([C@H]([C@@H]2O)C(CCC5=O)(C)C)[C@@H2]1)CC[C@H]([C@H]3O)C(C4=O)=C	90680861	EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00220	CID:5321010	CAS:28957-04-2	C=C1[C@@H]2CC[C@@H]3[C@](C1=O)([C@@H]2O)[C@]1(O)OC[C@@]23[C@@H](O)CCC([C@H]2[C@@H]1O)(C)C	O1[C@@]2(O)[C@]34[C@H]([C@]5([C@H](C2=O)C(CC[C@@H]5O)(C)C)[C@@H2]1)CC[C@H]([C@H]3O)C(C4=O)=C		EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00220	CID:5321010	CAS:28957-04-2	C=C1[C@@H]2CC[C@@H]3[C@](C1=O)([C@@H]2O)[C@]1(O)OC[C@@]23[C@@H](O)CCC([C@H]2[C@@H]1O)(C)C	O1[C@@]2(O)C34[C@H]([C@]5([C@H]([C@@H]2O)C(CC[C@@H]5O)(C)C)[C@@H2]1)CC[C@H]([C@H]3O)C(C(=O)O4)=C		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00220	CID:5321010	CAS:28957-04-2	C=C1[C@@H]2CC[C@@H]3[C@](C1=O)([C@@H]2O)[C@]1(O)OC[C@@]23[C@@H](O)CCC([C@H]2[C@@H]1O)(C)C	O1[C@@]2(O)[C@]34[C@H]([C@]5([C@H]([C@@H]2O)C(CC[C@@H]5O)(C)C)C1O)CC[C@H]([C@H]3O)C(C4=O)=C	102183925	EAWAG_RULE_BT0073		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00220	CID:5321010	CAS:28957-04-2	C=C1[C@@H]2CC[C@@H]3[C@](C1=O)([C@@H]2O)[C@]1(O)OC[C@@]23[C@@H](O)CCC([C@H]2[C@@H]1O)(C)C	O1[C@@]2(O)[C@]34[C@H]([C@]5([C@H]([C@@H]2O)C(CC[C@@H]5O)(C)C)[C@@H2]1)CC[C@H]([C@H]3O)C(C4=O)C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00246	CID:5978	CAS:91080-29-4	O=CN1c2cc(OC)c(cc2[C@]23[C@@H]1[C@@](O)(C(=O)OC)[C@H](OC(=O)C)[C@]1([C@@H]3N(CC2)CC=C1)CC)[C@]1(C[C@@H]2CN(CCc3c1[nH]c1c3cccc1)C[C@](C2)(O)CC)C(=O)OC	O=C1[C@]2([C@@H]3N(C[C@H2][C@]34[C@@H](N(C=5C4=CC(=C(OC)C5)[C@]6(C[C@H]7C[C@](O)(CN(C7)CCC8=C6NC=9C8=CC=CC9)CC)C(OC)=O)C=O)[C@@]1(O)C(OC)=O)CC=C2)CC		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00246	CID:5978	CAS:91080-29-4	O=CN1c2cc(OC)c(cc2[C@]23[C@@H]1[C@@](O)(C(=O)OC)[C@H](OC(=O)C)[C@]1([C@@H]3N(CC2)CC=C1)CC)[C@]1(C[C@@H]2CN(CCc3c1[nH]c1c3cccc1)C[C@](C2)(O)CC)C(=O)OC	CC(O)=O	176	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00246	CID:5978	CAS:91080-29-4	O=CN1c2cc(OC)c(cc2[C@]23[C@@H]1[C@@](O)(C(=O)OC)[C@H](OC(=O)C)[C@]1([C@@H]3N(CC2)CC=C1)CC)[C@]1(C[C@@H]2CN(CCc3c1[nH]c1c3cccc1)C[C@](C2)(O)CC)C(=O)OC	O([C@@H]1[C@]2([C@@H]3N(C[C@H2][C@]34[C@@H](N(C=5C4=CC(=C(OC)C5)[C@]6(C[C@H]7C[C@](O)(CN(C7)CCC8=C6NC=9C8=CC=CC9)CC)C(OC)=O)C=O)[C@@]1(O)C(=O)O)CC=C2)CC)C(=O)C		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
