id	chemical_name	pubchemid	casrn	latin_name	ecotox_species_group	ncbi_taxid	toxicity_type	endpoint	ppm_equivalent	trend	trend_description	effect	effect_description	measurement	measurement_description
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lates calcarifer	Fish	8187	Chronic	NOEC	0.0645	DEC	Decreasing	GEN	Genetics	C19B	CYP19b mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lates calcarifer	Fish	8187	Chronic	NOEC	0.0645	DEC	Decreasing	GEN	Genetics	VMRN	Vitellogenin mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lates calcarifer	Fish	8187	Chronic	NOEC	0.0645	DEC	Decreasing	GRO	Growth	LGTH	Length
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lates calcarifer	Fish	8187	Chronic	NOEC	0.0645	DEC	Decreasing	GRO	Growth	WGHT	Weight
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lates calcarifer	Fish	8187	Chronic	NOEC	0.0645	DEC	Decreasing	PHY	Physiology	VENT	Ventilation
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lates calcarifer	Fish	8187	Chronic	NOEC	0.0645	NR	Not reported	HRM	Hormone(s)	ELTR	17beta-Estradiol:Testosterone ratio
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lepomis macrochirus	Fish	13106	Acute	LC50	33.49027657553976	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lepomis macrochirus	Fish	13106	Acute	LC50	44.85857824083391	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lepomis macrochirus	Fish	13106	Acute	LC50	7.999999999999998	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lepomis macrochirus	Fish	13106	Chronic	LOEL	3.0000000000000004	NC	Not coded	BCM	Biochemistry	GSSG	Glutathione disulfide (oxidized glutathione)
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lepomis macrochirus	Fish	13106	Chronic	LOEL	3.0000000000000004	NC	Not coded	ENZ	Enzyme(s)	SGPX	Selenium dependent glutathion peroxidase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lepomis macrochirus	Fish	13106	Chronic	NOEL	21.601645965105817	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Acute	EC50	2.176120401080786	CHG	Change	MLT	Multiple	MULT	Multiple effects reported as one result
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Acute	LC50	14.657110395583695	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	LOEL	64.99999999999999	INC	Increasing	AVO	Avoidance	CHEM	Chemical avoidance
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.02	DEC	Decreasing	BCM	Biochemistry	CHOL	Cholesterol
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.0025000000000000005	DEC	Decreasing	BCM	Biochemistry	GLYC	Glycogen
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.007071067811865478	DEC	Decreasing	BCM	Biochemistry	PRTL	Protein, total
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	GEN	Genetics	SDF1	Steroidogenic factor-1 expression
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	GRO	Growth	WGHT	Weight
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.0025000000000000005	INC	Increasing	BCM	Biochemistry	CHOL	Cholesterol
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.0025000000000000005	INC	Increasing	BCM	Biochemistry	PRTL	Protein, total
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.10000000000000002	INC	Increasing	GEN	Genetics	CAAM	Cytochrome P450 aromatase A mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Acute	EC50	10784.399999999998	DEC	Decreasing	HRM	Hormone(s)	CRTS	Cortisol
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Acute	LC50	15.422180757056683	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Acute	LC50	8.826664149042944	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Acute	LC50	5.3509650684534344	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	107.84400000000002	DEC	Decreasing	CEL	Cell(s)	CVIA	Cell Viability
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GRO	Growth	WGHT	Weight
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.18095579570712844	DEC	Decreasing	MPH	Morphology	SMIX	Organ weight in relationship to body weight
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.05000000000000001	INC	Increasing	BCM	Biochemistry	GLUC	Glucose
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.555	INC	Increasing	BCM	Biochemistry	PRCO	Protein content
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.555	INC	Increasing	CEL	Cell(s)	GRAN	Granulocyte
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.555	INC	Increasing	CEL	Cell(s)	NCEL	Number of cells
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	2.15688	INC	Increasing	CEL	Cell(s)	VIAB	Viability
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	2.15688	INC	Increasing	ENZ	Enzyme(s)	ARMT	Aromatase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.18095579570712844	INC	Increasing	HRM	Hormone(s)	CORT	Corticosterone (Corticoid)
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.8246211251235321	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.6820653439663974	NR	Not reported	ENZ	Enzyme(s)	ER12	Extracellular signal-regulated kinase 1/2
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEL	0.10000000000000002	NC	Not coded	AVO	Avoidance	CHEM	Chemical avoidance
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEL	1.8	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus mykiss	Fish	8022	Chronic	NOEL	0.10000000000000002	NC	Not coded	PHY	Physiology	TEVG	trans-epithelial voltage gradient
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oncorhynchus tshawytscha	Fish	74940	Acute	LC50	32.66371026680597	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Acute	LC50	7.495040950399787	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Chronic	LOEL	0.006250000000000002	INC	Increasing	GEN	Genetics	NABN	Nuclear abnormality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Chronic	NOEC	9.500000000000002	DEC	Decreasing	BCM	Biochemistry	ETSR	Erythrocyte sedimentation rate
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Chronic	NOEC	7.599999999999998	DEC	Decreasing	BCM	Biochemistry	MCHC	Mean corpuscular (cell) hemoglobin concentration
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Chronic	NOEC	7.599999999999998	DEC	Decreasing	BCM	Biochemistry	MCHG	Mean corpuscular hemoglobin
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Chronic	NOEC	11.4	DEC	Decreasing	BCM	Biochemistry	MCPV	Mean corpuscular volume
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Chronic	NOEC	7.599999999999998	DEC	Decreasing	CEL	Cell(s)	RBCE	Red blood cell
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Oreochromis niloticus	Fish	8128	Chronic	NOEC	11.4	INC	Increasing	CEL	Cell(s)	TWBC	White blood cell count, total
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Penaeus monodon	Crustaceans	6687	Chronic	NOEC	0.16784218778364396	DEC	Decreasing	DVP	Development	MMPH	Metamorphosis
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Piaractus mesopotamicus	Fish	42528	Acute	LC50	26.46	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Acute	EC50	13.17	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Acute	LC50	4.1	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Acute	LC50	17.17556403731767	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Acute	LC50	15.0	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	LOEL	2.0	NC	Not coded	ENZ	Enzyme(s)	CPOD	Cytochrome P450 dependent O-demethylase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	LOEL	0.44	NC	Not coded	GRO	Growth	LGTH	Length
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	LOEL	0.25	NC	Not coded	MOR	Mortality	HTCH	Hatch
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	5AAM	Nuclear receptor subfamily 5 group A member 1a mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	C19B	CYP19b mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	C1A1	CYP19A1 mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	ERAM	Estrogen receptor alpha mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	GEXP	Gene expression
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	H32M	Hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	LHBR	Luteinizing hormone beta-subunit mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	LHGR	Luteinizing hormone/choriogonadotropin receptor (LHCGR) mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	MPBM	Membrane progestin receptor beta mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	SAHM	Steroid 17-alpha-hydroxylase/17,20 lyase mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	SRRN	Steroidogenic Acute Regulatory protein mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	DEC	Decreasing	GEN	Genetics	VT1M	Vitellogenin 1 mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.10162	DEC	Decreasing	MOR	Mortality	SURV	Survival
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	5AAM	Nuclear receptor subfamily 5 group A member 1a mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	C1A1	CYP19A1 mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.015811388300841896	INC	Increasing	GEN	Genetics	ERAM	Estrogen receptor alpha mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	FSMR	Follicle stimulating hormone beta mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	GR2M	Gonadotropin-releasing hormone II receptor mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	LHBR	Luteinizing hormone beta-subunit mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.005000000000000002	INC	Increasing	GEN	Genetics	LHGR	Luteinizing hormone/choriogonadotropin receptor (LHCGR) mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	MPBM	Membrane progestin receptor beta mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	SAHM	Steroid 17-alpha-hydroxylase/17,20 lyase mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.05000000000000001	INC	Increasing	GEN	Genetics	SRRN	Steroidogenic Acute Regulatory protein mRNA
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	4.8	NC	Not coded	GRO	Growth	DWGT	Dry weight (AQUIRE only)
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	1.5	NC	Not coded	GRO	Growth	WGHT	Weight
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	6.700000000000001	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	4.8	NC	Not coded	MOR	Mortality	SURV	Survival
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEC	0.15	NC	Not coded	NER	Unspecified	NRNR	Endpoint reported without a specific effect
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEL	1.0	NC	Not coded	ENZ	Enzyme(s)	CEST	Cholinesterase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEL	2.0	NC	Not coded	ENZ	Enzyme(s)	CPOD	Cytochrome P450 dependent O-demethylase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEL	0.25	NC	Not coded	GRO	Growth	LGTH	Length
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Pimephales promelas	Fish	90988	Chronic	NOEL	0.15	NC	Not coded	MOR	Mortality	HTCH	Hatch
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Acute	LC50	6.557438524302002	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Acute	LC50	64.97562160230478	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.012980000000000004	DEC	Decreasing	DVP	Development	SXDP	Sexual development
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.012980000000000004	DEC	Decreasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.00025999999999999987	DEC	Decreasing	REP	Reproduction	COUR	Courtship behavior
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.012980000000000004	DEC	Decreasing	REP	Reproduction	MONT	Mounting, copulation, intercourse
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.0038729833462074186	DEC	Decreasing	~BEH	Behavior	AGGT	Aggression
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.014999999999999998	DEC	Decreasing	~BEH	Behavior	ATTK	Attack
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.014999999999999998	DEC	Decreasing	~REP	Reproduction	COUR	Courtship behavior
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.0038729833462074186	DEC	Decreasing	~REP	Reproduction	SPNF	Spawning frequency
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Poecilia reticulata	Fish	8081	Chronic	NOEC	0.014999999999999998	INC	Increasing	~REP	Reproduction	COUR	Courtship behavior
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Acute	LC50	10.199999999999998	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	LOEL	1.6932	DEC	Decreasing	HRM	Hormone(s)	CRTS	Cortisol
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	LOEL	1.02	DEC	Decreasing	IMM	Immunological	PHAG	Phagocytosis
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	LOEL	1.69	INC	Increasing	HRM	Hormone(s)	CRTS	Cortisol
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.010000000000000004	DEC	Decreasing	BCM	Biochemistry	GLTH	Glutathione (reduced glutathione)
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.010000000000000004	DEC	Decreasing	BCM	Biochemistry	GLYC	Glycogen
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	1.02	DEC	Decreasing	BCM	Biochemistry	HMLS	Hemolysin
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	BCM	Biochemistry	PCAR	Protein carbonyls
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.013103706971044475	DEC	Decreasing	BCM	Biochemistry	TBAR	Thiobarbituric acid reactive substances
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	DEC	Decreasing	BCM	Biochemistry	TRIG	Triglycerides
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.010000000000000004	DEC	Decreasing	ENZ	Enzyme(s)	CAAH	Carbonic anhydrase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	DEC	Decreasing	ENZ	Enzyme(s)	CTLS	Catalase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	ENZ	Enzyme(s)	EROD	7-Ethoxyresorufin O-deethylase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	ENZ	Enzyme(s)	PODA	Peroxidase activity
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.028231080866430853	DEC	Decreasing	ENZ	Enzyme(s)	SODA	Superoxide dismutase (SOD) enzyme activity
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.10000000000000002	INC	Increasing	BCM	Biochemistry	CHLR	Chloride
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	INC	Increasing	BCM	Biochemistry	GLYC	Glycogen
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	INC	Increasing	BCM	Biochemistry	LIPD	Lipid
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	INC	Increasing	BCM	Biochemistry	PRCO	Protein content
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	INC	Increasing	BCM	Biochemistry	PRTL	Protein, total
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	INC	Increasing	BCM	Biochemistry	TBAR	Thiobarbituric acid reactive substances
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	INC	Increasing	ENZ	Enzyme(s)	CTLS	Catalase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014999999999999998	INC	Increasing	ENZ	Enzyme(s)	SODA	Superoxide dismutase (SOD) enzyme activity
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	0.014142135623730958	INC	Increasing	HIS	Histology	MELM	Melanomacrophages
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Rhamdia quelen	Fish	162147	Chronic	NOEC	1.02	INC	Increasing	IMM	Immunological	PHAG	Phagocytosis
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.005000000000000002	DEC	Decreasing	BEH	Behavior	MIGR	Migration
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.00010000000000000009	DEC	Decreasing	ENZ	Enzyme(s)	NKAT	Sodium potassium ATPase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.0843	INC	Increasing	BCM	Biochemistry	GLUC	Glucose
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.005000000000000002	INC	Increasing	HRM	Hormone(s)	THYR	Thyroxine
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.0843	INC	Increasing	MPH	Morphology	SMIX	Organ weight in relationship to body weight
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.0027388318677859726	NC	Not coded	BCM	Biochemistry	KCON	Potassium content
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.005000000000000002	NC	Not coded	BCM	Biochemistry	NACO	Sodium content
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.0020000000000000005	NC	Not coded	ENZ	Enzyme(s)	NKAT	Sodium potassium ATPase
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.004449898875255483	NC	Not coded	HRM	Hormone(s)	CRTS	Cortisol
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.006060544529990686	NC	Not coded	PHY	Physiology	OSMO	Osmolality
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	LOEL	0.0843	NR	Not reported	FDB	Feeding behavior	FCNS	Food consumption
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	NOEC	0.020229252054140657	DEC	Decreasing	BCM	Biochemistry	CACO	Calcium content
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	NOEC	0.02026513627255788	DEC	Decreasing	BCM	Biochemistry	CHLR	Chloride
RID00080	Atrazine	CID:2256	CAS:1912-24-9	Salmo salar	Fish	8030	Chronic	NOEC	0.038209946349085595	DEC	Decreasing	BCM	Biochemistry	NACO	Sodium content
