id	pubchemid	casrn	geneforms	geneid	genesymbol	interactionactions	organismid	organism	pubmedids
RID00080	CID:2256	CAS:1912-24-9	mRNA	378437	SELENOW2A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	377841	ENTPD8	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3778	KCNMA1	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	378726	CSRP1A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	374659	HDDC3	Decreases expression	8022	Oncorhynchus mykiss	22982499
RID00080	CID:2256	CAS:1912-24-9	mRNA	374654	KIF7	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	374355	CCDC172	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3691	ITGB4	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	368917	ADAM8A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3689	ITGB2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	368481	STAT1B	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	368475	HTR5AB	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	368448	PTPN4A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3684	ITGAM	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3693	ITGB5	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	368367	HSD20B2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	368288	RASSF7B	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	368264	NPFFL	Increases expression	7955	Danio rerio	23358194
RID00080	CID:2256	CAS:1912-24-9	mRNA	368241	EGR2A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3670	ISL1	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3664	IRF6	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3664	IRF6	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3660	IRF2	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3683	ITGAL	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3693	ITGB5	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3694	ITGB6	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3698	ITIH2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	373863	DND1	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3737	KCNA2	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3736	KCNA1	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	373156	GSTK1	Increases expression	7962	Cyprinus carpio	22236720
RID00080	CID:2256	CAS:1912-24-9	mRNA	373156	GSTK1	Decreases expression	7962	Cyprinus carpio	22236720
RID00080	CID:2256	CAS:1912-24-9	mRNA	373115	DNAJA	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	373093	HDR	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	373083	DYNLL2A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	373	TRIM23	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3720	JARID2	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3718	JAK3	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3712	IVD	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3710	ITPR3	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3709	ITPR2	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3709	ITPR2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	37	ACADVL	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3699	ITIH3	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	381463	NR1H5	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3832	KIF11	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3835	KIF22	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3837	KPNB1	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3925	STMN1	Increases expression	8022	Oncorhynchus mykiss	22982499
RID00080	CID:2256	CAS:1912-24-9	mRNA	3925	STMN1	Affects expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	392275	SMPD5	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3921	RPSA	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3920	LAMP2	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	391365	SULT6B1	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	391356	PTRHD1	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3931	LCAT	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3912	LAMB1	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	391051	UOX	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	390992	HES3	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	390928	ACP7	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	390916	NUDT19	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	390748	PABPN1L	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	390637	GDPGP1	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	390259	BSX	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	391059	FRRS1	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	393118	RUNDC3AB	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393129	ZBTB2A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393138	GAREM	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393376	HIF1AL	Affects expression	7955	Danio rerio	32737625
RID00080	CID:2256	CAS:1912-24-9	mRNA	393364	ILDR1A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393345	TNFAIP8L2B	Increases expression	8022	Oncorhynchus mykiss	22982499
RID00080	CID:2256	CAS:1912-24-9	mRNA	393320	SLC22A7B.1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393317	DIABLOA	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393316	ZDHHC16B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393314	PIAS4B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393310	CHORDC1B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393289	MACO1A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393233	SNAPC1A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393229	RBPMS2B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393224	SNAPC1B	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393212	EPS8A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3932	LCK	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	393171	TPST1L	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393168	SMU1A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393146	SLMAPB	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	389941	C1QL3	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3655	ITGA6	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	389840	MAP3K15	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3897	L1CAM	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	387529	LDLRA	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	387332	TBPL2	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3872	KRT17	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	387119	CEP85L	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	387103	CENPW	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	386968	CALCOCO1B	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	386933	KCNJ1A.1	Increases expression	7955	Danio rerio	23358194
RID00080	CID:2256	CAS:1912-24-9	mRNA	387700	SLC16A12	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	386920	HIST2H2L	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	386763	TEAD3A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	386721	SINHCAFL	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	386718	HEL_DR5	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	386658	NDNL2	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	386618	KCTD4	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3866	KRT15	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	384	ARG2	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	386848	PCP4A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	387712	ENO4	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	387718	TEX36	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	387733	IFITM5	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	389610	XKR5	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	389434	IYD	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	389170	LEKR1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	389136	VGLL3	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	389072	PLEKHM3	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	388743	CAPN8	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	388730	TMEM81	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	388585	HES5	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	388531	RGS9BP	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	388364	TMIGD1	Increases expression	7955	Danio rerio	23358194
RID00080	CID:2256	CAS:1912-24-9	mRNA	388335	TMEM220	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	388121	TNFAIP8L3	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	388021	TMEM179	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	388	RHOB	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	387914	SHISA2	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	387849	REP15	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	387751	GVINP1	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	389799	CFAP77	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	393397	LSM14AA	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3651	PDX1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	364	AQP7	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3396	MRPL58	Increases expression	8022	Oncorhynchus mykiss	22982499
RID00080	CID:2256	CAS:1912-24-9	mRNA	339487	ZBTB8OS	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3394	IRF8	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	339345	NANOS2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	339230	CCDC137	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	338761	C1QL4	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	338657	CENATAC	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3397	ID1	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	338596	ST8SIA6	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	338307	FTR82	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	338304	PPDPFA	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	337514	MPX	Decreases expression	162147	Rhamdia quelen	28267632
RID00080	CID:2256	CAS:1912-24-9	mRNA	337489	PLCD1B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	337243	SEPTIN9A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3371	TNC	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	336965	S100V2	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	338313	MCAMB	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	336695	SAMSN1A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	339761	CYP27C1	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	339829	CCDC39	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3425	IDUA	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	341883	LRRC9	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	341880	SLC35F4	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3418	IDH2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	341350	OVCH1	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	341	APOC1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	340719	NANOS1	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	339829	CCDC39	Affects expression	7955	Danio rerio	32737625
RID00080	CID:2256	CAS:1912-24-9	mRNA	340485	ACER2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	340348	TSPAN33	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	340267	COL28A1	Decreases expression	7955	Danio rerio	23358194
RID00080	CID:2256	CAS:1912-24-9	mRNA	340146	SLC35D3	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	339983	NAT8L	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	339965	CCDC158	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3399	ID3	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	339855	KY	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	340481	ZDHHC21	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	336597	CAPGB	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	336529	OPRD1B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	336504	ARPC5A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334269	MYOM2A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334206	OSBPL2B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334203	RNF34A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334036	ZPAX1	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334011	ZPCX	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334	APLP2	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	333952	TMEM30AB	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334304	ELA2L	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	333929	SNAI3	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3315	HSPB1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3312	HSPA8	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	33072	NPC1B	Increases expression	35525	Daphnia magna	28542405
RID00080	CID:2256	CAS:1912-24-9	mRNA	3303	HSPA1A	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3300	DNAJB2	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3299	HSF4	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3297	HSF1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3338	DNAJC4	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334375	BUC	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334471	LARP6A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	334571	PRKCDA	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3364	HUS1	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	336038	JUNBB	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3360	HTR4	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	335897	SAP130B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335863	ITM2CB	Increases expression	7955	Danio rerio	32737625
RID00080	CID:2256	CAS:1912-24-9	mRNA	335839	CNBPB	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335836	SLC1A2B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335821	AQP1A.1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335821	AQP1A.1	Affects expression	7955	Danio rerio	32737625
RID00080	CID:2256	CAS:1912-24-9	mRNA	3358	HTR2C	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	335654	CAMK1GA	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335628	CLDND1A	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335485	PLPP2B	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335453	GRNB	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3354	HTR1E	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	335158	WASB	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3350	HTR1A	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	342898	SYCN	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3429	IFI27	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	343	AQP8	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3430	IFI35	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3597	IL13RA1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3594	IL12RB1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3593	IL12B	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3592	IL12A	Increases expression	7955	Danio rerio	23358194
RID00080	CID:2256	CAS:1912-24-9	mRNA	3592	IL12A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3588	IL10RB	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3569	IL6	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3597	IL13RA1	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3556	IL1RAP	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3553	IL1B	Increases expression	7962	Cyprinus carpio	21549199
RID00080	CID:2256	CAS:1912-24-9	mRNA	3553	IL1B	Increases expression	7955	Danio rerio	20153439
RID00080	CID:2256	CAS:1912-24-9	mRNA	3553	IL1B	Decreases expression	7962	Cyprinus carpio	21549199|31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3551	IKBKB	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3543	IGLL1	Decreases expression	8022	Oncorhynchus mykiss	22982499
RID00080	CID:2256	CAS:1912-24-9	mRNA	35340	DIA	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	353299	RGSL1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3554	IL1R1	Affects expression	7962	Cyprinus carpio	21549199
RID00080	CID:2256	CAS:1912-24-9	mRNA	3598	IL13RA2	Increases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	359826	F9A	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	359831	FGF24	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	364	AQP7	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3638	INSIG1	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3638	INSIG1	Decreases expression	7955	Danio rerio	25929836
RID00080	CID:2256	CAS:1912-24-9	mRNA	3635	INPP5D	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3628	INPP1	Increases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3623	INHA	Decreases expression	7962	Cyprinus carpio	31315571
RID00080	CID:2256	CAS:1912-24-9	mRNA	3620	IDO1	Decreases expression	7962	Cyprinus carpio	31315571
